constructorResultsId,constructorId,points,name,nationality,year,round,circuitId,name_1,date,time
14368,15,18,"Sauber","Swiss",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14369,1,15,"McLaren","British",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14370,9,12,"Red Bull","Austrian",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14371,208,10,"Lotus F1","British",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14372,3,8,"Williams","British",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14373,10,8,"Force India","Indian",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14374,5,4,"Toro Rosso","Italian",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14375,131,1,"Mercedes","German",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14376,207,0,"Caterham","Malaysian",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14377,206,0,"Marussia","Russian",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14378,164,0,"HRT","Spanish",2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00"
14379,131,25,"Mercedes","German",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14380,1,33,"McLaren","British",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14381,9,22,"Red Bull","Austrian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14382,208,8,"Lotus F1","British",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14383,3,10,"Williams","British",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14384,6,2,"Ferrari","Italian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14385,15,1,"Sauber","Swiss",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14386,10,0,"Force India","Indian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14387,5,0,"Toro Rosso","Italian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14388,207,0,"Caterham","Malaysian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14389,206,0,"Marussia","Russian",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14390,164,0,"HRT","Spanish",2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00"
14391,9,37,"Red Bull","Austrian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14392,208,33,"Lotus F1","British",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14393,131,11,"Mercedes","German",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14394,10,8,"Force India","Indian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14395,6,8,"Ferrari","Italian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14396,1,4,"McLaren","British",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14397,15,0,"Sauber","Swiss",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14398,5,0,"Toro Rosso","Italian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14399,207,0,"Caterham","Malaysian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14400,206,0,"Marussia","Russian",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14401,164,0,"HRT","Spanish",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14402,3,0,"Williams","British",2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00"
14403,3,25,"Williams","British",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14404,6,18,"Ferrari","Italian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14405,208,27,"Lotus F1","British",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14406,15,10,"Sauber","Swiss",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14407,9,8,"Red Bull","Austrian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14408,131,6,"Mercedes","German",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14409,1,6,"McLaren","British",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14410,10,1,"Force India","Indian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14411,5,0,"Toro Rosso","Italian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14412,207,0,"Caterham","Malaysian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14413,206,0,"Marussia","Russian",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14414,164,0,"HRT","Spanish",2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00"
14415,9,37,"Red Bull","Austrian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14416,131,18,"Mercedes","German",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14417,6,23,"Ferrari","Italian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14418,1,10,"McLaren","British",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14419,10,10,"Force India","Indian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14420,208,2,"Lotus F1","British",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14421,3,1,"Williams","British",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14422,15,0,"Sauber","Swiss",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14423,5,0,"Toro Rosso","Italian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14424,207,0,"Caterham","Malaysian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14425,206,0,"Marussia","Russian",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14426,164,0,"HRT","Spanish",2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00"
14427,1,25,"McLaren","British",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14428,208,22,"Lotus F1","British",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14429,15,17,"Sauber","Swiss",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14430,9,18,"Red Bull","Austrian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14431,6,11,"Ferrari","Italian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14432,131,8,"Mercedes","German",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14433,10,0,"Force India","Indian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14434,3,0,"Williams","British",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14435,5,0,"Toro Rosso","Italian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14436,207,0,"Caterham","Malaysian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14437,206,0,"Marussia","Russian",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14438,164,0,"HRT","Spanish",2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00"
14439,6,25,"Ferrari","Italian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14440,208,18,"Lotus F1","British",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14441,131,23,"Mercedes","German",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14442,9,12,"Red Bull","Austrian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14443,10,16,"Force India","Indian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14444,1,4,"McLaren","British",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14445,15,2,"Sauber","Swiss",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14446,3,1,"Williams","British",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14447,5,0,"Toro Rosso","Italian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14448,207,0,"Caterham","Malaysian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14449,206,0,"Marussia","Russian",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14450,164,0,"HRT","Spanish",2012,8,12,"European Grand Prix","2012-06-24","12:00:00"
14451,9,40,"Red Bull","Austrian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14452,6,30,"Ferrari","Italian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14453,208,18,"Lotus F1","British",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14454,131,6,"Mercedes","German",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14455,1,5,"McLaren","British",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14456,3,2,"Williams","British",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14457,15,0,"Sauber","Swiss",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14458,10,0,"Force India","Indian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14459,5,0,"Toro Rosso","Italian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14460,207,0,"Caterham","Malaysian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14461,206,0,"Marussia","Russian",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14462,164,0,"HRT","Spanish",2012,9,9,"British Grand Prix","2012-07-08","12:00:00"
14463,6,25,"Ferrari","Italian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14464,9,14,"Red Bull","Austrian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14465,1,18,"McLaren","British",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14466,208,15,"Lotus F1","British",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14467,15,20,"Sauber","Swiss",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14468,131,7,"Mercedes","German",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14469,10,2,"Force India","Indian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14470,5,0,"Toro Rosso","Italian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14471,3,0,"Williams","British",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14472,207,0,"Caterham","Malaysian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14473,206,0,"Marussia","Russian",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14474,164,0,"HRT","Spanish",2012,10,10,"German Grand Prix","2012-07-22","12:00:00"
14475,1,33,"McLaren","British",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14476,208,33,"Lotus F1","British",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14477,9,16,"Red Bull","Austrian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14478,6,12,"Ferrari","Italian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14479,3,6,"Williams","British",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14480,131,1,"Mercedes","German",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14481,10,0,"Force India","Indian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14482,15,0,"Sauber","Swiss",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14483,5,0,"Toro Rosso","Italian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14484,207,0,"Caterham","Malaysian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14485,206,0,"Marussia","Russian",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14486,164,0,"HRT","Spanish",2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00"
14487,1,25,"McLaren","British",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14488,9,26,"Red Bull","Austrian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14489,208,15,"Lotus F1","British",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14490,10,13,"Force India","Indian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14491,6,10,"Ferrari","Italian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14492,131,6,"Mercedes","German",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14493,5,6,"Toro Rosso","Italian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14494,3,0,"Williams","British",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14495,15,0,"Sauber","Swiss",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14496,207,0,"Caterham","Malaysian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14497,206,0,"Marussia","Russian",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14498,164,0,"HRT","Spanish",2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00"
14499,1,25,"McLaren","British",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14500,15,20,"Sauber","Swiss",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14501,6,27,"Ferrari","Italian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14502,208,10,"Lotus F1","British",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14503,131,14,"Mercedes","German",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14504,10,4,"Force India","Indian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14505,3,1,"Williams","British",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14506,5,0,"Toro Rosso","Italian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14507,207,0,"Caterham","Malaysian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14508,206,0,"Marussia","Russian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14509,164,0,"HRT","Spanish",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14510,9,0,"Red Bull","Austrian",2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00"
14511,9,25,"Red Bull","Austrian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14512,1,18,"McLaren","British",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14513,6,19,"Ferrari","Italian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14514,10,12,"Force India","Indian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14515,131,10,"Mercedes","German",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14516,208,14,"Lotus F1","British",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14517,5,2,"Toro Rosso","Italian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14518,15,1,"Sauber","Swiss",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14519,206,0,"Marussia","Russian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14520,207,0,"Caterham","Malaysian",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14524,9,27,"Red Bull","Austrian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14522,3,0,"Williams","British",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14523,164,0,"HRT","Spanish",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00"
14525,6,18,"Ferrari","Italian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14526,15,15,"Sauber","Swiss",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14527,1,22,"McLaren","British",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14528,208,8,"Lotus F1","British",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14529,10,6,"Force India","Indian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14530,3,4,"Williams","British",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14531,5,1,"Toro Rosso","Italian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14532,131,0,"Mercedes","German",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14533,207,0,"Caterham","Malaysian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14534,206,0,"Marussia","Russian",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14535,164,0,"HRT","Spanish",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00"
14536,9,43,"Red Bull","Austrian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14537,6,27,"Ferrari","Italian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14538,208,16,"Lotus F1","British",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14539,10,8,"Force India","Indian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14540,5,6,"Toro Rosso","Italian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14541,1,1,"McLaren","British",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14542,15,0,"Sauber","Swiss",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14543,131,0,"Mercedes","German",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14544,3,0,"Williams","British",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14545,207,0,"Caterham","Malaysian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14546,206,0,"Marussia","Russian",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14547,164,0,"HRT","Spanish",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00"
14548,9,40,"Red Bull","Austrian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14549,6,26,"Ferrari","Italian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14550,1,22,"McLaren","British",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14551,208,8,"Lotus F1","British",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14552,10,4,"Force India","Indian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14553,3,1,"Williams","British",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14554,131,0,"Mercedes","German",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14555,5,0,"Toro Rosso","Italian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14556,15,0,"Sauber","Swiss",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14557,207,0,"Caterham","Malaysian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14558,206,0,"Marussia","Russian",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14559,164,0,"HRT","Spanish",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00"
14560,208,25,"Lotus F1","British",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14561,6,24,"Ferrari","Italian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14562,9,15,"Red Bull","Austrian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14563,1,12,"McLaren","British",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14564,3,14,"Williams","British",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14565,15,8,"Sauber","Swiss",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14566,10,2,"Force India","Indian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14567,5,1,"Toro Rosso","Italian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14568,131,0,"Mercedes","German",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14569,207,0,"Caterham","Malaysian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14570,206,0,"Marussia","Russian",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14571,164,0,"HRT","Spanish",2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00"
14572,1,35,"McLaren","British",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14573,9,18,"Red Bull","Austrian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14574,6,27,"Ferrari","Italian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14575,208,14,"Lotus F1","British",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14576,10,4,"Force India","Indian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14577,3,3,"Williams","British",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14578,15,0,"Sauber","Swiss",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14579,5,0,"Toro Rosso","Italian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14580,131,0,"Mercedes","German",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14581,207,0,"Caterham","Malaysian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14582,206,0,"Marussia","Russian",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14583,164,0,"HRT","Spanish",2012,19,69,"United States Grand Prix","2012-11-18","19:00:00"
14584,1,25,"McLaren","British",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14585,6,33,"Ferrari","Italian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14586,9,20,"Red Bull","Austrian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14587,10,10,"Force India","Indian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14588,131,6,"Mercedes","German",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14589,5,4,"Toro Rosso","Italian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14590,15,2,"Sauber","Swiss",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14591,208,1,"Lotus F1","British",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14592,207,0,"Caterham","Malaysian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14593,206,0,"Marussia","Russian",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14594,164,0,"HRT","Spanish",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14595,3,0,"Williams","British",2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00"
14596,208,26,"Lotus F1","British",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
14597,6,30,"Ferrari","Italian",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
14598,9,23,"Red Bull","Austrian",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
14599,131,10,"Mercedes","German",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
14600,10,10,"Force India","Indian",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
14601,1,2,"McLaren","British",2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00"
